nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
Biscoito Jesus E Bom;64984449424;;;2024-08-01;Field Sales;Organico;;;Plano Empresarial;Proposta;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Detalhes: Aguardando retorno do Everaldo | Status 1: Falei com o Everaldo para nós apoiar com o pessoal da empresa, visto que eles tem contato a bastante tempo.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;68
Instituto Visão;64996080188;;;2024-07-26;;Organico;;;Plano Empresarial;Proposta;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Contato pessoa: José Ramalho | Status 1: Entramos em contato e foi marcado para apresentar o plano dia 01.08.2024.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;69
Rio Verde Madeiras;64992028185;;;2024-07-31;;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Contato pessoa: Igor | Status 1: Esta avaliando a possibilidade de marcarmos reunião com eles.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;71
Pressão Turbos;64992757942;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Detalhes: Não respondeu até hoje | Status 1: Ligamos e não atendeu, enviamos mensagem via WhatsApp;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;72
WF Torno;64984321620;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Detalhes: Não respondeu até hoje | Status 1: Ligamos e não atendeu, enviamos mensagem via WhatsApp;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;73
Gna Transportes;64981117395;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Detalhes: Não respondeu até hoje | Status 1: Ligamos e não atendeu, enviamos mensagem via WhatsApp;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;74
Xerox Avenida;64992300650;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Status 1: Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;75
Mastercraft;6436022723;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Status 1: Estamos em contato, retornar a partir das 13:30h;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;76
D&F Papelaria;64992169965;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Status 1: Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;77
RK Ar Condicionado;64992275886;;;2024-07-31;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Status 1: Não atendeu e enviamos mensagem, esperando resposta.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;78
Múltipla Escolha Marmoraria;6436212018;;;2024-07-27;;Organico;;;Plano Empresarial;Cancelado;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Contato pessoa: Natália - Gerente | Status 1: No momento eles não tem interesse em fazer o plano, deixou aberto para futuros contatos.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;79
Desentupidora RV;64981432901;;;2024-07-27;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Cidade: RIO VERDE | Status 1: Empresa com apenas um colaborador, não sendo possível fazer o plano empresarial.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;80
FORMATO COMUNICACAO VISUAL;6436127777;;;2024-08-09;Field Sales;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE ALVES DA SILVA | Detalhes: Ligar na semana que vem 15.08.2024 | Status 1: Ligamos e falamos com o Flávio, pediu para ligar no dia 15.08.2024 para falar com o proprietário.;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;81
Tucano Mudanças;64999582494;;;2024-08-08;Field Sales;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: Prospecção | Cidade: RIO VERDE | Status 1: Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;82
Tecprint;64981187215;;;2024-10-14;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Status 1: Enviado Mensagem 14/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;83
Furacão;6436132273;;;2024-08-06;;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas);Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;84
CSJ - Fabricas de Rações;64992425610;;;2024-08-14;Field Sales;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: Prospecção | Cidade: RIO VERDE | Contato pessoa: Grazyelly | Status 1: Enviamos mensagem para o RH;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;85
DISTRIBUIDORA SUDOESTE;6421018000;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EUNICE ARANTES ABIB;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;86
TERRIL TRANSPORTES;6436223030;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELI AMÉRICO DE PAULA/ LEE AMÉRICO DE CASTRO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;87
PRO-REMEDIOS DISTRIBUIDORA.;6430160017;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEIDSON GODOY DE OLIVEIRA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;88
CATEC;6436212525;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO DE O. SOUZA/CELMO G. DE OLIVEIRA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;89
LOJAS MARINA;6436120434;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO DIAS DE ARAUJO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;90
BABYLANDIA;6436232776;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ZELIA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;91
SONHO MEU;6436121958;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARLUCE CARVALHO RODRIGUES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;92
OTICAS DINIZ;6436133200;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALESSANDRA LOURENCO OLINTO ROCHA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;93
VILLAGE CALCADOS - POPULAR;6436021420;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RONIMAR DA SILVA MORAES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;94
KALANGO TANGO;6436021734;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CRISTIAN JOSE VILLAR LOPES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;95
RIO VERDE FERRAMENTAS E ACESSORIOS;6436231047;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANDRE FERREIRA DA SILVA/ ALINY OLIVEIRA DIAS;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;96
D'CASA DISTRIBUIDORA DE PRESENTES;6436225485;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RENATA BORGES TRINDADE;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;97
ICRI-INSTITUTO DE CARDIOLOGIA;6436230123;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO FERREIRA TARTUCE/JOAO PAULO S. JUNIO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;98
VIA ANIMALE PET SHOP E CLINICA VETERINARIA;6492797093;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LYDIANNA GOULART MACHADO / LUCIVALDO REZENDE MACHADO | Status 1: Enviado mensagem;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;99
JOTAEME;6436212373;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JAIR JOSE DE SOUSA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;100
LOC CENTER;6436133782;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BRUNO GUIMARAES LIMA MORAES/DONIZETE DIVINO SILVA MORAES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;101
RACOES RIO;6436214122;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCUS CABRAL VIEIRA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;102
POLI TINTAS;6436211773;;;2024-12-05;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CARLOS ALBERTO BUENO FERREIRA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;103
A POPULAR CALCADOS;6436235044;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA AMELIA PEREIRA FERNANDES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;104
GALERA TENNIS;6436134153;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NISSAN PIRES CANGUSSU;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;105
MUNDO OTICO;6436131377;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NILTON PEREIRA DA SILVA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;106
CONQUISTA SUPERMERCADO;6436201000;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;107
HOSPITAL EVANGELICO DE RIO VERDE;6436114600;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PRESIDENTE: LUCIANO MATEUS RIBEIRO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;108
A IDEAL TECIDOS;6436213294;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GERALDO MARQUES DE LIMA/ROSANGELA APªSILVA MARQUES DE LIMA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;109
MOVEIS CASA FORTE;6430501714;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SERGIO CUNHA CAMPOS/ SONIA CUNHA CAMPOS;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;110
VIVACE;6436218060;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO ANGEL GASQUES RODRIGUES/ELCIO NUNES DE SOUZA JUNIOR;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;111
DROGARIA SANTA MARCIA;6436136313;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LASARO JOAQUIM DE CARVALHO/MARCIO FERREIRA MARQUES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;112
MERCADAO DA ELETRONICA;6436212700;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PEDRO VALDIR CARRER;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;113
SUL MAGAZINE;6436213102;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIANO JOSE CIBULSKI;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;114
POLY JOIAS;6436213937;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;115
ESCRITORIO IDEAL CONTABILIDADE;6436297911;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: MONTIVIDIU | Contato pessoa: JOAOA ANTONIO PEREIRA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;116
XEROX AVENIDA;6436214598;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ROBSON LUIZ ZANELATTO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;117
COLEGIO PROTAGORAS;6430501529;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WILLIAN ARANTES DE SOUZA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;118
LE BOMBOM;6436216074;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LILIANA RODRIGUES LEAO CRUVINEL /NADIA RODRIGUES LEAO MARTINS;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;119
CINDERELA CALÇADOS;6436211920;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSINO;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;120
OTICAS DINIZ;6436131514;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALESSANDRA LOURENÇO OLINTO ROCHA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;121
TARANTELLA PIZZARIA;6436215255;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEA LUCIA EVANGELISTA NASCIMENTO/MARIA JOSE EVANG;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;122
FUJIOKA;6439011000;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SUSSUMI FUJIOKA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;123
ELETRO UTIL;6436211515;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LENITA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;124
UNIMED RIO VERDE;6421014900;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALEXANDRE/APARECIDA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;125
FELIZ TOK;6436232650;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GILDA MEIRA COELHO MENEZES;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;126
IMOBILIARIA PORTO SEGURO;6436213608;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KATIA REGINA QUIXABEIRA DA SILVA;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;127
CENTRO DE TOMOGRAFIA COMPUTADORIZADA;6436130769;;;2024-01-01;Field Sales;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO FERREIRA TARTUCE;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;128
